review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
91e3816d-f335-48ee-986c-0f5b56a844f1,ربع نجمة,سيء,"للأسف البرنامج واستماعكم للعملاء سيء جداً ، ١٢ بلاغ بالاتصال و٤ إيميلات والآن شهر كامل ونفس المشكلة ونفس الرد( تم تسجيل البلاغ) نفسي حد يقول (تم حل المشكلة)
لم يتحرك فيكم ساكن، عند محاولة الدخول الى التطبيق يطلعلي إشعار *هذا الحساب مسجل في جهاز آخر، هل تود تغيير الجهاز؟*اضغط نعم 
يقوم التطبيق يرسل رمز الOTP على رقمي القديم
وهذا الرقم ملغي من سنتين!

للعلم لا يوجد معي جهاز آخر
أرجو أن تستمعوا إلى العملاء
لأن النقد يحسن الجودة وبالتالي سيتحسن الربح لديكم وهو هدفكم..",2021-04-27T17:29:10-07:00,1,app_store,Apple App Store,om,Sohar International
cf408819-7cab-4e14-84a6-234636531ac1,Aguero22,Pre paid can not transfer money,"After the last update I can’t transfer money into my prepaid card 
Very disappointed 
Would you please fix this issue",2021-04-27T11:39:55-07:00,2,app_store,Apple App Store,om,Sohar International
1eb1fd32-e946-4ecf-b33b-c3b51d65c4f4,elhemz007,Bad Support,The updates should come with improvements but here so many features were lost in the last update I cannot manage my cards please fix this issue,2021-04-25T19:23:17-07:00,1,app_store,Apple App Store,om,Sohar International
cefb852c-0b2e-464f-978b-b76489693d18,algheilani,Old version is better,"Missing card payment 
We can’t send money to visa or prepaid cards like old version.",2021-04-25T12:52:28-07:00,1,app_store,Apple App Store,om,Sohar International
2a01a4ed-8966-47ef-9a16-fe354f977294,mohzeidi,bad update not support,"From last update before 2 weeks or more, can’t login to app and when asked the call center only reply we didn’t have any information about dad line for issue solving",2021-04-25T05:22:31-07:00,1,app_store,Apple App Store,om,Sohar International
5d4c24a4-e1c2-45e9-9c54-96768ec65b25,abu alyazen,مسقطاوي,البرنامج ما يدعم اللغة العربية ليش؟؟,2021-04-22T10:25:21-07:00,1,app_store,Apple App Store,om,Sohar International
9e0e4974-b092-41a5-8aae-40e1065af65b,K AlFORI,اللغة العربية,ليش ما يصير عربي,2021-04-21T07:26:37-07:00,4,app_store,Apple App Store,om,Sohar International
958615c1-541f-4665-b5dd-f49e95bcf733,Rajeesh babu,Very very bad,Felt very bad service from Sohar.Intl. App doesn’t work properly. I transferred my money to India through this app and money deducted from my account but not transferred after 20 days. Now daily I am begging for my money to customer service but no any response. Poor service . Hate Sohar.Intl,2021-04-20T02:59:55-07:00,1,app_store,Apple App Store,om,Sohar International
7be9abab-027d-452a-94b8-946be5383283,Sanad90,ما تحسو,ما تحسو انتو؟؟,2021-04-17T23:56:46-07:00,1,app_store,Apple App Store,om,Sohar International
9da35029-952f-4dae-a8c7-aaf7f02708d6,عمر خميس محمد الزعابي,افشل تطبيق,اول مره اشوف تطبيق بنك بدون لغة عربية ولا البرنامج للوافدين فقط؟,2021-04-15T07:17:21-07:00,1,app_store,Apple App Store,om,Sohar International
e73f1205-9f3c-4ab7-8c51-81a427b8d30c,أبو جبر وجنه,ليش ماشي عربي,تنقصه اللغه العربيه,2021-04-14T17:16:34-07:00,1,app_store,Apple App Store,om,Sohar International
ae20830d-e7c8-4ea1-ac1b-0ca8ca6bc40d,عابر السراب,برنامج سيئ لايوجد به لغة عربية ولا يوجد به بصمة العين او الوجه سيئ فوق الخيال,برنامج سيئ ولا يستاهل ولا نجمة,2021-04-13T22:31:05-07:00,1,app_store,Apple App Store,om,Sohar International
